Subject	Trial	Recording	Frame	Kinect	Sk_color	Hip_Center_X	Hip_Center_Y	Hip_Center_Z	Spine_X	Spine_Y	Spine_Z	Shoulder_Center_X	Shoulder_Center_Y	Shoulder_Center_Z	Head_X	Head_Y	Head_Z	Shoulder_Left_X	Shoulder_Left_Y	Shoulder_Left_Z	Elbow_Left_X	Elbow_Left_Y	Elbow_Left_Z	Wrist_Left_X	Wrist_Left_Y	Wrist_Left_Z	Hand_Left_X	Hand_Left_Y	Hand_Left_Z	Shoulder_Right_X	Shoulder_Right_Y	Shoulder_Right_Z	Elbow_Right_X	Elbow_Right_Y	Elbow_Right_Z	Wrist_Right_X	Wrist_Right_Y	Wrist_Right_Z	Hand_Right_X	Hand_Right_Y	Hand_Right_Z	Hip_Left_X	Hip_Left_Y	Hip_Left_Z	Knee_Left_X	Knee_Left_Y	Knee_Left_Z	Ankle_Left_X	Ankle_Left_Y	Ankle_Left_Z	Foot_Left_X	Foot_Left_Y	Foot_Left_Z	Hip_Right_X	Hip_Right_Y	Hip_Right_Z	Knee_Right_X	Knee_Right_Y	Knee_Right_Z	Ankle_Right_X	Ankle_Right_Y	Ankle_Right_Z	Foot_Right_X	Foot_Right_Y	Foot_Right_Z	
20190807T151654_Example2	Baseline 1	1	0000189_151707	1	magenta	0.197946	0.205764	1.449789	0.193266	0.256976	1.506978	0.192952	0.574062	1.510931	0.175857	0.732978	1.479261	0.024516	0.515925	1.480568	-0.045160	0.243995	1.380632	-0.017458	0.028702	1.266725	-0.004504	-0.040440	1.233606	0.321732	0.492534	1.498757	0.421588	0.264832	1.492804	0.451284	0.032078	1.433246	0.457033	-0.026220	1.426581	0.126342	0.136719	1.422371	0.123332	-0.247763	1.490827	0.171116	-0.655059	1.561139	0.183025	-0.706645	1.478928	0.271359	0.141321	1.450079	0.270380	-0.235487	1.324116	0.289824	-0.653613	1.346375	0.297518	-0.699705	1.263049	
20190807T151654_Example2	Baseline 1	1	0000190_151707	1	magenta	0.198709	0.148192	1.307442	0.195225	0.200454	1.358673	0.185432	0.496562	1.334200	0.168338	0.655466	1.302429	0.003538	0.416087	1.328352	-0.046166	0.196724	1.223024	0.016227	0.004876	1.082653	0.030491	-0.066769	1.057993	0.307929	0.437419	1.338659	0.431015	0.153509	1.331221	0.470417	-0.079483	1.287324	0.482458	-0.155069	1.278036	0.124151	0.070749	1.293010	0.127644	-0.303610	1.421690	0.176832	-0.691225	1.542281	0.180132	-0.736657	1.458873	0.278477	0.088956	1.306012	0.252689	-0.286998	1.183990	0.456200	-0.624238	1.018405	0.491826	-0.638010	0.934749	
20190807T151654_Example2	Baseline 1	1	0000191_151707	1	magenta	0.175975	0.126271	1.202213	0.175098	0.176185	1.249310	0.163647	0.449956	1.216372	0.146561	0.608794	1.184501	0.001863	0.405576	1.248353	-0.041211	0.159031	1.151186	0.012988	-0.048573	1.036124	0.031142	-0.118558	1.010897	0.307630	0.407407	1.240930	0.428649	0.155140	1.236224	0.473524	-0.074720	1.184173	0.483223	-0.149019	1.168380	0.098288	0.052117	1.192965	0.126749	-0.328805	1.334451	0.169592	-0.670707	1.530236	0.167841	-0.711320	1.445228	0.258881	0.063352	1.199695	0.230323	-0.332233	1.091838	0.201191	-0.735761	0.968967	0.199440	-0.776375	0.883958	
20190807T151654_Example2	Baseline 1	1	0000192_151707	1	magenta	0.168314	0.108140	1.129904	0.169688	0.157511	1.172817	0.152482	0.420119	1.136091	0.135414	0.578786	1.104160	0.006293	0.389897	1.189987	-0.035376	0.093319	1.110111	0.011365	-0.132426	1.044480	0.026945	-0.207674	1.027130	0.303526	0.379352	1.162653	0.435171	0.112885	1.159299	0.477755	-0.114268	1.096293	0.486402	-0.187723	1.077547	0.092777	0.040534	1.125366	0.115756	-0.333522	1.225380	0.140129	-0.577531	1.383422	0.132371	-0.485745	1.326871	0.250623	0.042318	1.125987	0.214607	-0.406662	1.015623	0.186371	-0.758649	0.913089	0.179101	-0.799839	0.828920	
20190807T151654_Example2	Baseline 1	1	0000193_151707	1	magenta	0.165771	0.105973	1.107592	0.170257	0.155088	1.146241	0.165927	0.407042	1.104791	0.148880	0.565509	1.072812	0.006321	0.381721	1.172765	-0.033127	0.091259	1.106107	0.006589	-0.136343	1.047867	0.019828	-0.212210	1.032964	0.313346	0.359906	1.135057	0.437935	0.103399	1.123836	0.475768	-0.124070	1.063340	0.483019	-0.195778	1.039168	0.086047	0.037755	1.108264	0.091729	-0.414345	1.240262	0.095852	-0.742395	1.319296	0.086087	-0.784117	1.235927	0.246753	0.036160	1.096927	0.211512	-0.413949	0.997593	0.457721	-0.475252	0.799873	0.354490	-0.469735	0.830416	
20190807T151654_Example2	Baseline 1	1	0000194_151708	1	magenta	0.157467	0.090441	1.037926	0.164640	0.137047	1.073071	0.162704	0.380657	1.037033	0.145682	0.538901	1.005008	0.003283	0.359774	1.114199	-0.038714	0.077277	1.077886	-0.017369	-0.155325	1.045928	-0.010253	-0.232859	1.039770	0.316283	0.330159	1.060989	0.442651	0.052647	1.027656	0.484768	-0.168363	0.948740	0.492329	-0.239248	0.923560	0.072904	0.020677	1.048194	0.095596	-0.413968	1.157687	0.187568	-0.621027	1.335536	0.155743	-0.582674	1.240296	0.239441	0.016755	1.021436	0.201484	-0.434203	0.935019	0.452336	-0.422290	0.735315	0.351512	-0.444690	0.765102	
20190807T151654_Example2	Baseline 1	1	0000195_151708	1	magenta	0.102367	0.119238	0.955549	0.114895	0.152414	0.987254	0.124631	0.335196	0.953956	0.107597	0.493537	0.921826	-0.010005	0.327440	1.033865	-0.025058	0.020441	0.933541	0.003970	-0.187876	0.818303	0.013646	-0.257314	0.784378	0.315015	0.268093	0.946490	0.417492	0.060083	0.891310	0.529911	-0.168109	0.846305	0.563045	-0.235366	0.837009	-0.003773	0.061704	0.977606	0.027632	-0.344951	1.100310	0.055882	-0.710753	1.196370	0.035321	-0.751235	1.114740	0.192728	0.023716	0.925079	0.183774	-0.426399	0.825332	0.340725	-0.173591	0.733650	0.285531	-0.265191	0.723560	
20190807T151654_Example2	Baseline 1	1	0000196_151708	1	magenta	0.085853	0.137696	0.961502	0.101906	0.172906	0.983693	0.092060	0.340889	0.929277	0.075033	0.499169	0.897090	-0.042576	0.333133	1.009185	-0.041610	0.028153	0.903874	-0.135431	-0.184930	0.893940	-0.166704	-0.255958	0.895107	0.236753	0.270153	0.891315	0.424638	0.133718	0.882373	0.630957	-0.016103	0.888078	0.691888	-0.060349	0.893730	0.014240	0.095540	1.031169	-0.076041	-0.257853	1.153713	0.015588	-0.464139	1.330896	-0.006218	-0.389612	1.256936	0.136713	0.038470	0.915606	0.301791	-0.387951	0.927506	0.430689	-0.720910	0.920916	0.397853	-0.766015	0.846197	
20190807T151654_Example2	Baseline 1	1	0000197_151708	1	magenta	0.078237	0.067111	0.950277	0.075767	0.105701	0.991889	0.020870	0.349021	1.022861	0.125652	0.360882	0.923556	-0.114541	0.220458	1.034826	-0.013543	0.049778	0.880644	-0.200388	-0.077369	0.919337	-0.262670	-0.119752	0.936708	0.168884	0.277704	0.987402	0.393839	0.201079	0.868320	0.598364	0.131413	0.770584	0.664727	0.108808	0.743226	0.026223	0.002052	0.919820	-0.083865	-0.267153	1.164032	0.007506	-0.472860	1.340673	-0.011907	-0.399335	1.265427	0.152952	0.013219	0.940076	0.316442	-0.412586	0.896510	0.175775	-0.087921	0.825927	0.207656	-0.184123	0.860186	
20190807T151654_Example2	Baseline 1	1	0000198_151708	1	magenta	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009356	0.195239	0.912951	0.032564	0.363459	0.975605	-0.144767	0.066676	0.924916	0.055983	0.142091	0.812695	-0.147714	0.142577	0.908332	-0.215613	0.142738	0.944670	0.138658	0.123922	0.877492	0.363612	0.047297	0.758492	0.179254	-0.154765	0.885126	0.185780	-0.251532	0.854809	0.000000	0.000000	0.000000	-0.000450	0.146767	0.568580	0.090569	-0.058148	0.744522	0.056085	0.038776	0.773286	0.000000	0.000000	0.000000	-0.002895	0.134534	0.571984	0.076934	-0.132974	0.430708	0.057479	-0.060188	0.506434	
20190807T151654_Example2	Baseline 1	2	0001717_151809	1	green	0.476808	0.332526	3.688583	0.486089	0.388894	3.744027	0.490340	0.726344	3.749736	0.483709	0.908416	3.745713	0.321153	0.619132	3.762313	0.266482	0.366484	3.756711	0.242817	0.115545	3.711547	0.238785	0.021541	3.691168	0.633058	0.606123	3.714056	0.691304	0.377931	3.669984	0.589826	0.132861	3.546848	0.579919	0.062413	3.548370	0.404204	0.264940	3.690586	0.497328	-0.118017	3.599459	0.385852	-0.407049	3.623258	0.383326	-0.288495	3.638739	0.544559	0.258897	3.659973	0.732012	-0.070935	3.514649	0.635509	-0.484147	3.497707	0.558164	-0.573075	3.517975	
20190807T151654_Example2	Baseline 1	2	0001718_151809	1	green	0.480167	0.329020	3.651297	0.490238	0.384006	3.709435	0.489163	0.725440	3.730644	0.463662	0.904750	3.683149	0.313864	0.617475	3.741127	0.254206	0.343324	3.703440	0.244939	0.119794	3.683500	0.244275	0.025040	3.662989	0.626690	0.604354	3.679742	0.681161	0.326761	3.593171	0.642348	0.093293	3.510546	0.701478	0.016825	3.518017	0.407815	0.260543	3.653474	0.383026	-0.139787	3.588444	0.116947	-0.090732	3.741576	0.222463	-0.114626	3.688776	0.550000	0.254337	3.613947	0.741664	-0.093512	3.524430	0.638704	-0.519605	3.516479	0.550541	-0.600723	3.528293	
20190807T151654_Example2	Baseline 1	2	0001719_151809	1	green	0.463501	0.317851	3.619258	0.479194	0.375452	3.678139	0.487166	0.731225	3.706536	0.460997	0.913481	3.675418	0.302385	0.613424	3.691392	0.244929	0.336727	3.695240	0.223709	0.108776	3.643911	0.212071	0.017441	3.625468	0.615282	0.604750	3.613655	0.671704	0.365447	3.560796	0.666543	0.088106	3.458584	0.628552	0.017866	3.458952	0.389214	0.248617	3.623452	0.339521	-0.146886	3.550735	0.305428	-0.454933	3.453352	0.339649	-0.341262	3.470639	0.529635	0.244136	3.581738	0.598390	-0.148027	3.505969	0.437334	-0.407342	3.569447	0.452187	-0.525794	3.557647	
20190807T151654_Example2	Baseline 1	2	0001720_151809	1	green	0.448684	0.325249	3.533055	0.461723	0.382360	3.589553	0.466277	0.728631	3.603223	0.444323	0.914954	3.584283	0.285813	0.612943	3.605850	0.230497	0.378816	3.601994	0.206089	0.118236	3.554932	0.207154	0.026041	3.520883	0.604634	0.612973	3.537397	0.662313	0.367612	3.492899	0.661261	0.107548	3.379706	0.653252	0.037915	3.360606	0.373838	0.252941	3.538347	0.315108	-0.138641	3.403068	0.427166	-0.425232	3.364599	0.371524	-0.321166	3.357820	0.517237	0.252649	3.498755	0.531529	-0.122634	3.471029	0.434186	-0.400120	3.536740	0.415007	-0.442548	3.445107	
20190807T151654_Example2	Baseline 1	2	0001721_151809	1	green	0.414388	0.323539	3.469329	0.430712	0.380935	3.523092	0.440202	0.725779	3.533087	0.428925	0.922367	3.505670	0.273411	0.629261	3.545963	0.211219	0.325418	3.528315	0.191035	0.093686	3.459172	0.167494	-0.001690	3.445903	0.584687	0.608730	3.458344	0.651426	0.336212	3.394900	0.629973	0.100963	3.278259	0.615845	0.031999	3.257936	0.339887	0.255885	3.478858	0.317699	-0.139044	3.308414	0.282564	-0.416639	3.223941	0.259784	-0.457348	3.137295	0.481353	0.246490	3.434427	0.327465	-0.128024	3.300634	0.307745	-0.514261	3.269289	0.284966	-0.554970	3.182643	
20190807T151654_Example2	Baseline 1	2	0001722_151809	1	green	0.398961	0.301341	3.387638	0.415151	0.361251	3.443616	0.432137	0.720751	3.456400	0.407200	0.910569	3.407890	0.253988	0.610051	3.454345	0.199193	0.317889	3.427985	0.162207	0.082851	3.371228	0.163839	-0.016164	3.338143	0.567384	0.597134	3.380177	0.634175	0.327171	3.294017	0.612369	0.106061	3.200262	0.616018	0.013588	3.153752	0.323835	0.228448	3.388791	0.298783	-0.272831	3.223628	0.278772	-0.594115	3.088233	0.266587	-0.665728	2.995294	0.462355	0.232091	3.355245	0.309457	-0.270177	3.223071	0.306291	-0.532899	3.092449	0.285996	-0.575264	3.001264	
20190807T151654_Example2	Baseline 1	2	0001723_151809	1	green	0.389808	0.308933	3.346519	0.410394	0.367126	3.396641	0.426515	0.707630	3.396314	0.395494	0.888158	3.355235	0.249689	0.608571	3.433380	0.193837	0.311660	3.405011	0.159083	0.075787	3.341525	0.147839	-0.020955	3.296971	0.559101	0.588541	3.329801	0.630943	0.327113	3.272143	0.604351	0.100821	3.155360	0.608623	0.025655	3.079186	0.316723	0.235071	3.357425	0.295929	-0.144352	3.234211	0.276886	-0.509305	3.062249	0.247678	-0.553329	2.970526	0.450795	0.238334	3.316464	0.341384	-0.269412	3.174143	0.272015	-0.654089	2.994894	0.261239	-0.674724	2.892855	
20190807T151654_Example2	Baseline 1	2	0001724_151809	1	green	0.374134	0.296699	3.294736	0.391352	0.356269	3.346460	0.403847	0.700374	3.340091	0.384411	0.891168	3.335055	0.239152	0.591781	3.364111	0.186648	0.313004	3.342447	0.154613	0.072857	3.285998	0.142844	-0.032925	3.265162	0.547028	0.577949	3.281260	0.622828	0.313770	3.212688	0.601604	0.102394	3.099525	0.602379	0.024981	3.061027	0.300403	0.224991	3.305875	0.284604	-0.150966	3.193094	0.284394	-0.521564	3.026679	0.260053	-0.566548	2.932001	0.437290	0.224741	3.262734	0.284497	-0.189527	3.161728	0.279748	-0.557833	2.989483	0.271738	-0.638091	2.895626	
20190807T151654_Example2	Baseline 1	2	0001725_151809	1	green	0.362835	0.289989	3.212028	0.376273	0.349180	3.269199	0.390380	0.706737	3.281244	0.368312	0.883659	3.236495	0.213425	0.590174	3.273326	0.165908	0.288213	3.249925	0.146694	0.054499	3.202005	0.134251	-0.043281	3.183399	0.536201	0.584569	3.214843	0.601276	0.315806	3.147733	0.579065	0.095986	3.040538	0.581619	0.009255	2.979656	0.287090	0.214340	3.214755	0.266988	-0.260472	3.056934	0.287330	-0.592504	2.962733	0.284558	-0.680765	2.873513	0.427709	0.220412	3.177417	0.282549	-0.183548	3.095053	0.282712	-0.572907	2.943931	0.265879	-0.617965	2.845943	
20190807T151654_Example2	Baseline 1	2	0001726_151809	1	green	0.353056	0.278665	3.149792	0.363654	0.339463	3.206210	0.375316	0.701193	3.218494	0.357171	0.878943	3.171536	0.206211	0.590453	3.206969	0.163770	0.299305	3.185459	0.141554	0.063467	3.152177	0.142027	-0.045848	3.134335	0.523163	0.580677	3.159215	0.587981	0.307681	3.082428	0.578845	0.080616	2.999304	0.580935	0.006520	2.963861	0.279982	0.206900	3.149513	0.273049	-0.252974	3.029045	0.279766	-0.617362	2.925528	0.284732	-0.690053	2.860914	0.418603	0.207551	3.122325	0.314541	-0.220387	3.046134	0.284373	-0.621767	2.927412	0.279468	-0.707385	2.842233	
20190807T151654_Example2	Baseline 1	2	0001727_151809	1	green	0.342206	0.284727	3.063398	0.348759	0.345029	3.120921	0.356981	0.706678	3.136805	0.337177	0.892101	3.088738	0.185521	0.593226	3.121230	0.149828	0.313873	3.096656	0.119263	0.077874	3.069574	0.124489	-0.032568	3.045846	0.511976	0.589999	3.092748	0.571273	0.310932	3.031401	0.567191	0.093133	2.921228	0.568572	0.004197	2.877385	0.268756	0.210394	3.062351	0.281760	-0.248494	2.985248	0.282756	-0.613316	2.924685	0.286250	-0.695965	2.869163	0.410811	0.212920	3.036117	0.423895	-0.245765	3.020912	0.450705	-0.554953	3.292147	0.406674	-0.595789	3.182991	
20190807T151654_Example2	Baseline 1	2	0001728_151809	1	green	0.336911	0.288181	3.028582	0.345581	0.350510	3.084572	0.351044	0.715683	3.091839	0.332093	0.899363	3.039843	0.180723	0.600413	3.082726	0.139030	0.311315	3.051216	0.119041	0.074951	3.010755	0.124758	-0.030441	2.992418	0.502842	0.593907	3.039229	0.565836	0.320029	2.977893	0.561146	0.090154	2.893602	0.564985	0.002869	2.866369	0.263530	0.214239	3.027255	0.289660	-0.246218	2.955613	0.283579	-0.610884	2.923293	0.286833	-0.695540	2.869286	0.405340	0.216878	3.002562	0.421206	-0.204586	2.956500	0.449079	-0.542596	3.207547	0.397650	-0.591847	3.105270	
20190807T151654_Example2	Baseline 1	2	0001729_151809	1	green	0.316349	0.292414	2.911512	0.323307	0.353451	2.969378	0.336454	0.716201	2.981865	0.319164	0.899834	2.940139	0.161756	0.599450	2.962549	0.112287	0.310923	2.919154	0.084405	0.078689	2.856569	0.091852	-0.017688	2.842526	0.484889	0.597707	2.939255	0.526671	0.309896	2.858261	0.557451	0.077647	2.797513	0.547558	0.001599	2.754638	0.241323	0.219366	2.905042	0.254051	-0.277661	2.898697	0.285859	-0.618725	2.906125	0.289563	-0.697325	2.868229	0.384325	0.221770	2.889367	0.387763	-0.224975	2.763686	0.408138	-0.614231	2.962719	0.431489	-0.698390	2.962921	
20190807T151654_Example2	Baseline 1	2	0001730_151809	1	green	0.309393	0.297808	2.861993	0.311897	0.358318	2.919830	0.313478	0.720378	2.934879	0.312770	0.894872	2.882217	0.153685	0.597184	2.906223	0.104542	0.312225	2.860442	0.072081	0.078058	2.812283	0.089251	-0.015920	2.800871	0.479164	0.594068	2.893336	0.529554	0.330819	2.842102	0.546250	0.101393	2.756585	0.566347	0.005111	2.754496	0.237936	0.221849	2.853109	0.247696	-0.245526	2.876673	0.328747	-0.636108	2.870492	0.269902	-0.700835	2.872715	0.379558	0.229567	2.842424	0.391547	-0.136365	2.715508	0.371082	-0.572658	2.821095	0.368224	-0.615048	2.727323	
20190807T151654_Example2	Baseline 1	2	0001731_151810	1	green	0.304313	0.292576	2.830231	0.306570	0.354975	2.887218	0.313726	0.720980	2.895180	0.308191	0.891024	2.851595	0.150361	0.597406	2.865122	0.095552	0.312442	2.818111	0.069735	0.078703	2.756256	0.082937	-0.016786	2.746800	0.470435	0.597220	2.860188	0.518643	0.329960	2.794590	0.542409	0.087997	2.725249	0.555881	-0.008239	2.703552	0.232780	0.218605	2.822801	0.244871	-0.262338	2.868995	0.285066	-0.638159	2.884783	0.284573	-0.719208	2.851070	0.373020	0.224917	2.811978	0.372797	-0.249854	2.651182	0.373765	-0.631867	2.727655	0.378507	-0.713350	2.695349	
20190807T151654_Example2	Baseline 1	2	0001732_151810	1	green	0.301065	0.280608	2.780819	0.302827	0.342386	2.838025	0.311285	0.707821	2.849499	0.303160	0.887528	2.800301	0.141365	0.594819	2.815204	0.090809	0.297379	2.762300	0.060727	0.064886	2.701012	0.072253	-0.015005	2.692073	0.469460	0.593720	2.814529	0.518223	0.326337	2.768942	0.534815	0.084064	2.676018	0.541725	-0.008112	2.657438	0.228131	0.207560	2.773526	0.241798	-0.306427	2.860306	0.285443	-0.634595	2.881409	0.286005	-0.676992	2.787741	0.370539	0.208292	2.760487	0.366813	-0.258462	2.598274	0.356061	-0.635679	2.589714	0.362503	-0.721943	2.532895	
20190807T151654_Example2	Baseline 1	2	0001733_151810	1	green	0.296131	0.263725	2.695678	0.297863	0.326866	2.753497	0.310598	0.701144	2.769329	0.299473	0.877851	2.712284	0.134907	0.578560	2.723619	0.076963	0.286370	2.664673	0.051051	0.057520	2.586143	0.061512	-0.023523	2.571051	0.460535	0.576948	2.728297	0.510611	0.312344	2.677419	0.534534	0.054869	2.604613	0.542111	-0.027608	2.589304	0.222965	0.190934	2.685144	0.242082	-0.306317	2.803715	0.285585	-0.645796	2.878271	0.278346	-0.730416	2.857134	0.364402	0.192528	2.679258	0.365982	-0.268417	2.512278	0.342170	-0.601462	2.382470	0.329292	-0.672767	2.288817	
20190807T151654_Example2	Baseline 1	2	0001734_151810	1	green	0.296349	0.246375	2.604748	0.295508	0.310497	2.661782	0.300162	0.683615	2.669219	0.295033	0.861440	2.627782	0.129649	0.559111	2.631178	0.068651	0.266409	2.570707	0.045681	0.039059	2.484161	0.046768	-0.018218	2.457665	0.456186	0.560636	2.641282	0.516834	0.305243	2.608202	0.547389	0.049602	2.557642	0.555422	-0.031548	2.543446	0.224345	0.172233	2.594141	0.224559	-0.306741	2.747436	0.285225	-0.641915	2.862118	0.288806	-0.685081	2.767126	0.366859	0.176032	2.590966	0.362547	-0.261886	2.429948	0.325216	-0.597633	2.264160	0.315119	-0.656010	2.159734	
20190807T151654_Example2	Baseline 1	2	0001735_151810	1	green	0.292867	0.241131	2.556921	0.290695	0.303228	2.616017	0.298928	0.675331	2.634390	0.290941	0.853390	2.587109	0.129149	0.555787	2.589760	0.065287	0.256392	2.517110	0.050330	0.024312	2.444095	0.047784	-0.022671	2.402699	0.457526	0.559063	2.612150	0.517254	0.301429	2.577648	0.544717	0.050399	2.517214	0.557644	-0.043627	2.504008	0.220366	0.165997	2.544163	0.215252	-0.253048	2.660387	0.284325	-0.632456	2.854437	0.291389	-0.675305	2.759512	0.363273	0.170931	2.539357	0.353362	-0.284961	2.372250	0.313931	-0.623379	2.223098	0.306962	-0.685874	2.120841	
20190807T151654_Example2	Baseline 1	2	0001736_151810	1	green	0.289740	0.238804	2.506260	0.289264	0.302000	2.564755	0.298951	0.676400	2.579895	0.295415	0.852661	2.537892	0.128321	0.554826	2.540221	0.064914	0.257212	2.473885	0.056380	0.026898	2.391558	0.052465	-0.019459	2.371118	0.457263	0.556520	2.554054	0.520981	0.274906	2.524386	0.554598	0.037310	2.494963	0.558296	-0.045165	2.477604	0.215993	0.163565	2.494393	0.228191	-0.336290	2.667215	0.284183	-0.638328	2.848857	0.270140	-0.722403	2.824263	0.360431	0.168903	2.489168	0.345516	-0.284405	2.329174	0.313048	-0.631761	2.211762	0.302981	-0.698394	2.112436	
20190807T151654_Example2	Baseline 1	2	0001737_151810	1	green	0.285348	0.253679	2.352536	0.284904	0.313774	2.413314	0.300450	0.683815	2.442097	0.292486	0.860290	2.403872	0.125855	0.565983	2.395209	0.071295	0.279471	2.340652	0.054969	0.047228	2.266026	0.048155	-0.015175	2.241591	0.456419	0.572314	2.416790	0.513516	0.302281	2.387171	0.534353	0.059472	2.332988	0.559732	-0.038600	2.354751	0.210104	0.179622	2.334137	0.196235	-0.286514	2.390697	0.247747	-0.600052	2.673505	0.254265	-0.642350	2.579504	0.355509	0.182937	2.336415	0.337848	-0.277865	2.228035	0.305822	-0.639547	2.177384	0.299889	-0.723084	2.099803	
20190807T151654_Example2	Baseline 1	2	0001738_151810	1	green	0.275996	0.257474	2.266009	0.276552	0.317491	2.326551	0.290875	0.687526	2.356373	0.280613	0.856655	2.303085	0.118583	0.566863	2.316114	0.062952	0.294449	2.256584	0.054731	0.061295	2.184374	0.049313	-0.017522	2.163646	0.452011	0.580586	2.332789	0.487122	0.299401	2.269011	0.547553	0.059310	2.251433	0.550305	-0.028957	2.238074	0.200633	0.186122	2.249561	0.200081	-0.273114	2.214762	0.215345	-0.603987	2.489775	0.205989	-0.706960	2.510351	0.346114	0.182816	2.248233	0.309937	-0.291416	2.186358	0.303439	-0.642798	2.169492	0.297501	-0.725549	2.101948	
20190807T151654_Example2	Baseline 1	2	0001739_151810	1	green	0.269994	0.259127	2.227756	0.272729	0.319152	2.289492	0.286794	0.690352	2.318208	0.277305	0.848383	2.268867	0.115092	0.567697	2.278552	0.066255	0.294385	2.222641	0.047074	0.061680	2.151463	0.044994	-0.015037	2.125983	0.448621	0.573514	2.280992	0.493774	0.295851	2.238503	0.501505	0.065259	2.157035	0.547477	-0.015392	2.183118	0.193834	0.187821	2.210122	0.188662	-0.282927	2.161263	0.207296	-0.635596	2.410908	0.179179	-0.711708	2.382145	0.340290	0.184431	2.209328	0.306548	-0.298206	2.163220	0.302668	-0.642445	2.166729	0.296300	-0.727227	2.103517	
20190807T151654_Example2	Baseline 1	2	0001740_151810	1	green	0.262179	0.259188	2.149780	0.265573	0.318669	2.211761	0.279000	0.689356	2.242824	0.265706	0.827308	2.181613	0.107253	0.570001	2.202032	0.051943	0.296638	2.148017	0.036591	0.064657	2.072270	0.041092	-0.009982	2.044715	0.438636	0.572308	2.198484	0.495917	0.286389	2.143618	0.497239	0.059200	2.050627	0.495186	-0.012996	2.014004	0.186175	0.189253	2.132401	0.177606	-0.274248	2.014358	0.201858	-0.639037	2.151859	0.174969	-0.714315	2.106172	0.332664	0.184254	2.129973	0.325531	-0.299813	2.139381	0.301621	-0.643616	2.163075	0.291501	-0.728477	2.109820	
20190807T151654_Example2	Baseline 1	2	0001741_151810	1	green	0.260765	0.250830	2.070856	0.266934	0.311374	2.131619	0.272324	0.682498	2.156480	0.253022	0.820574	2.094563	0.102043	0.564103	2.130216	0.044185	0.298476	2.082638	0.026900	0.066375	1.994288	0.021659	-0.011165	1.971959	0.423615	0.564531	2.102863	0.484697	0.273933	2.038964	0.486810	0.046174	1.946793	0.503398	-0.029008	1.923778	0.186791	0.182844	2.058835	0.157797	-0.256854	1.901742	0.163136	-0.633332	1.895570	0.144857	-0.708120	1.855125	0.331080	0.176993	2.050834	0.329062	-0.317130	2.120185	0.295802	-0.654492	2.153133	0.249228	-0.712153	2.061755	
20190807T151654_Example2	Baseline 1	2	0001742_151810	1	green	0.252746	0.244015	2.030230	0.258985	0.304745	2.090799	0.263158	0.677211	2.116369	0.247635	0.811042	2.047669	0.095670	0.564261	2.096199	0.038509	0.291802	2.044492	0.019951	0.059184	1.970362	0.010780	-0.016922	1.947641	0.417809	0.556174	2.064628	0.478237	0.264770	1.990924	0.483817	0.039406	1.891830	0.503375	-0.034804	1.869408	0.178696	0.175186	2.018988	0.155121	-0.255189	1.871649	0.149180	-0.587967	1.792037	0.141286	-0.629863	1.699487	0.323318	0.170840	2.008300	0.329197	-0.317669	2.101421	0.292052	-0.659193	2.149606	0.298864	-0.736830	2.099293	
